,BA_DENSE_1,BA_DENSE_2,BA_DENSE_3,BA_LSTM_1,BA_LSTM_2,BA_LSTM_3,OF_DENSE_1,OF_DENSE_2,OF_DENSE_3,OF_LSTM_1,OF_LSTM_2,OF_LSTM_3,HF_DENSE_1,HF_DENSE_2,HF_DENSE_3,HF_LSTM_1,HF_LSTM_2,HF_LSTM_3
0,,,,1.26548171043396,4.115825653076172,1.508772850036621,,,,2.6879374980926514,4.857382297515869,0.9896324872970581,,,,12.025972366333008,6.109738349914551,0.41173142194747925
1,,,,0.34036439657211304,0.34925246238708496,0.9906706213951111,1.1158709526062012,0.8976649045944214,1.457128882408142,0.11257760226726532,0.1796177625656128,0.518393874168396,1.3765370845794678,,1.1483843326568604,0.0004587313160300255,2.37040376663208,0.3302796483039856
2,,,,0.21418939530849457,0.6556583642959595,1.39478600025177,1.1111352443695068,1.1155633926391602,1.5581791400909424,0.23140212893486023,0.13505661487579346,0.3048655092716217,1.4014159440994263,,1.1324225664138794,0.0068212030455470085,3.2168846130371094,0.025573186576366425
3,,,,0.8926560878753662,0.5216550230979919,1.299783706665039,1.1159759759902954,2.5539650917053223,1.2947361469268799,0.9769983887672424,2.454023838043213,8.57443618774414,1.4237165451049805,,1.2189337015151978,7.515384674072266,0.019203461706638336,3.7662065029144287
4,,,,0.7840878963470459,0.827951192855835,3.5325546264648438,1.525245189666748,1.9956467151641846,1.3034929037094116,0.8837024569511414,2.1273722648620605,8.502777099609375,1.3524105548858643,,1.158103108406067,1.0174572467803955,0.20374464988708496,2.969137668609619
5,,0.32648351788520813,,1.3579254150390625,0.3649389147758484,0.829876184463501,1.064863681793213,0.34612762928009033,0.14723169803619385,3.5965700149536133,1.3812360763549805,3.9681458473205566,0.7395126819610596,,1.0017452239990234,5.4655656814575195,3.8307912349700928,0.1718464493751526
6,,1.243674874305725,,0.7130314111709595,0.5459902286529541,0.7029106616973877,1.0605430603027344,1.0846514701843262,1.825731635093689,0.19745926558971405,0.09585537761449814,0.14394713938236237,1.3430652618408203,,1.0383048057556152,0.007686561439186335,3.3391571044921875,7.8450541496276855
7,,2.140460968017578,,0.6824408769607544,1.3781622648239136,4.350250244140625,0.9947417378425598,1.7044295072555542,1.1924877166748047,1.4670977592468262,1.5755293369293213,8.37681770324707,1.3899919986724854,,1.212095022201538,4.608862400054932,0.005326366052031517,0.00928016472607851
8,,1.1537396907806396,,1.1179492473602295,1.231774091720581,0.09973390400409698,1.0395722389221191,1.112931251525879,1.5591166019439697,0.32264673709869385,0.14718005061149597,0.25833860039711,1.4098159074783325,,1.14835786819458,0.0023112983908504248,5.345239162445068,3.344106674194336
9,,1.8620887994766235,,0.7467024922370911,0.7795277237892151,0.148857980966568,1.1158709526062012,2.919255256652832,2.552633762359619,3.0443291664123535,0.09084147959947586,0.15036213397979736,1.4209845066070557,,1.2771323919296265,1.3626972436904907,3.5406246185302734,0.02283550426363945
10,1.2351031303405762,2.6767611503601074,1.0005701780319214,0.39965197443962097,2.696640968322754,5.940077304840088,1.0410703420639038,2.1049437522888184,1.1079679727554321,2.0934677124023438,1.2095377445220947,9.111228942871094,1.5293936729431152,2.020299196243286,1.212095022201538,4.693821430206299,0.005325298756361008,4.826685905456543
11,1.2351031303405762,1.9753425121307373,1.1046862602233887,0.7252813577651978,1.40105402469635,6.488673686981201,1.1159759759902954,1.9626789093017578,1.3141136169433594,1.7570934295654297,1.4930225610733032,9.189159393310547,1.4051194190979004,2.1845269203186035,1.212095022201538,1.931995153427124,0.17056408524513245,7.8882856369018555
12,1.2180202007293701,0.5722727179527283,1.3006232976913452,0.8016672134399414,1.1497688293457031,0.05121518671512604,0.6947486400604248,1.3402271270751953,1.8222448825836182,0.8296178579330444,0.43001312017440796,0.15704558789730072,1.411004662513733,1.3592926263809204,1.1484811305999756,0.05393781512975693,3.2923264503479004,1.1951844692230225
13,1.2351031303405762,3.0154361724853516,1.1046862602233887,2.5915873050689697,1.3874070644378662,5.122878551483154,2.534416913986206,3.2072560787200928,2.8690686225891113,1.0969607830047607,0.9345072507858276,9.320343971252441,1.3185423612594604,2.07358717918396,1.338138461112976,6.347079753875732,0.09557881951332092,5.169880390167236
14,1.2351031303405762,1.4678219556808472,0.9358236193656921,2.5295212268829346,0.42159485816955566,3.147688627243042,1.1159759759902954,1.8167033195495605,2.3391454219818115,0.9373266100883484,1.0355334281921387,9.388311386108398,1.2303788661956787,1.387508511543274,1.1511342525482178,7.378549098968506,0.05937070772051811,3.7920496463775635
15,1.176672101020813,1.1784205436706543,1.104333519935608,0.8407848477363586,2.118098258972168,0.6670522093772888,0.780375063419342,1.1082541942596436,1.5184423923492432,1.117387056350708,0.5443674921989441,0.28475743532180786,1.3670763969421387,1.357787013053894,1.1345940828323364,0.0026594768278300762,1.453813076019287,9.386839866638184
16,0.883388102054596,0.5642130970954895,0.7016436457633972,1.7215027809143066,0.9562612175941467,0.6029092073440552,1.1168148517608643,0.8761090040206909,0.7622430324554443,2.6880650520324707,3.810502052307129,0.8140429854393005,0.7128919363021851,0.6730138659477234,0.8127566576004028,1.7470886707305908,3.995429039001465,2.7438182830810547
17,1.2616679668426514,1.3913838863372803,0.9942471981048584,3.965867519378662,1.036152720451355,3.216386556625366,1.1823216676712036,1.748805046081543,1.2672635316848755,0.1299058049917221,0.08668144792318344,8.427936553955078,1.320495367050171,1.1384963989257812,1.212095022201538,5.3320488929748535,0.045414093881845474,0.047177448868751526
18,1.231261968612671,1.7449734210968018,0.9651727676391602,2.458064079284668,0.35947543382644653,3.428036689758301,1.1367459297180176,2.435904026031494,1.0724067687988281,0.8436959385871887,0.06585701555013657,8.092752456665039,1.3503479957580566,1.3166464567184448,1.5727441310882568,0.704012393951416,0.23123082518577576,4.615660667419434
19,1.2351031303405762,1.517076015472412,1.0976204872131348,3.294212579727173,1.7091842889785767,3.7803032398223877,1.089359164237976,2.146819829940796,1.1564972400665283,1.2130340337753296,0.030773045495152473,9.138100624084473,1.3317021131515503,1.1551809310913086,1.212095022201538,2.400794267654419,0.019986430183053017,1.1785659790039062
20,1.2351031303405762,2.6062517166137695,0.9632464051246643,1.8054090738296509,0.4412906765937805,6.248179912567139,1.1159759759902954,1.7821125984191895,1.2915456295013428,0.8464705944061279,0.013266153633594513,8.663114547729492,1.1676883697509766,1.254639983177185,1.2147603034973145,2.384747266769409,0.7942665815353394,4.294257640838623
21,0.883388102054596,0.9065841436386108,1.086920142173767,4.003734588623047,1.0550289154052734,3.621004819869995,0.9775310754776001,0.5581618547439575,0.8508851528167725,3.8218908309936523,8.41530990600586,0.49318382143974304,0.7379665970802307,0.8128833174705505,0.9652862548828125,5.80637264251709,3.0228357315063477,2.8741486072540283
22,1.2351031303405762,1.1829910278320312,1.1046862602233887,0.8368287682533264,1.9569010734558105,5.473724365234375,1.1159759759902954,1.1843277215957642,1.4976329803466797,0.6933232545852661,2.295769691467285,7.902928352355957,1.474076271057129,1.1239633560180664,1.2666964530944824,6.025298118591309,0.5548114776611328,0.0948975458741188
23,1.1682651042938232,1.1556661128997803,1.104333519935608,0.6821810007095337,1.7176690101623535,0.04450428485870361,0.9797735214233398,1.120642900466919,1.8012831211090088,0.5385423898696899,0.09233041107654572,0.8502089381217957,1.0555040836334229,1.0590946674346924,0.9724828004837036,0.06526350975036621,3.3207170963287354,0.007132780738174915
24,0.883388102054596,1.0541197061538696,1.086920142173767,3.9770212173461914,1.3429644107818604,2.3493993282318115,1.064863681793213,0.7036303877830505,0.5585572123527527,4.299276351928711,2.968388795852661,0.5535346865653992,1.5689300298690796,0.7979071736335754,0.9148122072219849,0.6244012117385864,2.883226156234741,3.4903223514556885
25,1.2351031303405762,2.3820831775665283,1.1046862602233887,0.6854043006896973,1.059192180633545,3.4279370307922363,1.191567301750183,1.1546645164489746,1.3537861108779907,1.093571424484253,2.4909493923187256,7.732297420501709,1.8851451873779297,1.124144196510315,1.212095022201538,8.590093612670898,0.7733386754989624,2.0122623443603516
26,1.2358700037002563,1.49876070022583,1.1046862602233887,1.203139305114746,0.7425867319107056,3.0701653957366943,1.1159759759902954,1.1541662216186523,1.3856785297393799,1.3669583797454834,1.3757896423339844,7.839085578918457,1.2012174129486084,1.997612714767456,1.378357172012329,8.544666290283203,0.9707037806510925,0.7891199588775635
27,1.2180202007293701,0.5110599994659424,1.104333519935608,0.686265230178833,0.30662253499031067,0.36949387192726135,1.0788980722427368,1.6694321632385254,1.6840801239013672,0.5350600481033325,0.07286758720874786,0.8935251832008362,1.364842176437378,1.1077539920806885,0.8265663981437683,0.02039777673780918,0.5385162234306335,0.24663111567497253
28,1.1053191423416138,0.712270200252533,1.104333519935608,0.9030240774154663,0.5081126093864441,0.6427246928215027,1.082257866859436,1.1011278629302979,1.6732141971588135,0.5241057872772217,0.571235179901123,0.8918359279632568,1.3064162731170654,0.6805545687675476,0.7030986547470093,0.00016950124700088054,0.33838310837745667,0.5194741487503052
29,1.2180202007293701,0.9655611515045166,1.324486255645752,0.7789128422737122,0.088010773062706,0.6945683360099792,0.585181713104248,1.1084282398223877,1.2727442979812622,0.5629807710647583,0.1912684440612793,0.862954318523407,1.3603026866912842,0.9669829607009888,1.1469790935516357,0.00016973962192423642,0.9266851544380188,0.8298439383506775
30,0.883388102054596,0.9236397743225098,1.086920142173767,3.923964262008667,9.486495018005371,1.0673103332519531,1.6547225713729858,0.9190312623977661,0.5563820600509644,5.321762561798096,7.846125602722168,0.7957025766372681,0.8467875123023987,1.0576245784759521,0.9942442774772644,2.307276487350464,3.617544651031494,4.778581142425537
31,0.883388102054596,1.0533511638641357,1.086920142173767,3.642328977584839,6.612379550933838,0.9597844481468201,1.2209603786468506,1.4918630123138428,0.4551074206829071,0.5802721381187439,6.552031517028809,0.7704057693481445,0.8828404545783997,1.0788999795913696,0.951242208480835,11.842630386352539,3.7091002464294434,1.8726001977920532
32,1.099412202835083,0.4531909227371216,1.104333519935608,0.6211113929748535,0.11690166592597961,1.0060694217681885,0.8997009992599487,1.1169081926345825,2.113379955291748,0.1041983813047409,0.7404053807258606,0.14841504395008087,1.3202990293502808,1.06601083278656,0.6857077479362488,0.0016952680889517069,1.3707269430160522,0.6639492511749268
33,0.883388102054596,1.230457067489624,1.086920142173767,4.518001556396484,8.755838394165039,0.962199866771698,1.1005659103393555,1.1695122718811035,0.6527161002159119,1.7430930137634277,5.026102542877197,1.329115390777588,0.7620567083358765,1.1672072410583496,0.9423542618751526,11.775747299194336,3.5049827098846436,1.6147676706314087
34,1.2180202007293701,1.1469470262527466,0.7957479357719421,0.7704986929893494,0.5351778268814087,1.562477469444275,1.0407767295837402,1.072310209274292,1.6027309894561768,0.2923996150493622,0.23086588084697723,0.15362735092639923,1.351054310798645,1.1201844215393066,0.8078089356422424,0.7535969018936157,1.026560664176941,0.8747115135192871
35,1.2351031303405762,4.808363914489746,1.0744026899337769,0.8036547899246216,0.5444490909576416,1.7898815870285034,1.178145170211792,1.4600841999053955,1.545802116394043,1.0670979022979736,1.8516509532928467,8.515059471130371,1.1898126602172852,1.119323492050171,2.1965339183807373,4.082299709320068,0.2639229893684387,0.913862943649292
36,0.883388102054596,0.955572247505188,0.7140114903450012,1.3372132778167725,4.706295967102051,0.9289474487304688,1.0397844314575195,0.6909255385398865,0.5141974091529846,2.5932579040527344,5.212890625,0.49337059259414673,0.7202921509742737,1.0576245784759521,1.023783564567566,2.029038429260254,3.2865562438964844,2.456683874130249
37,1.0743999481201172,0.8295974731445312,1.104333519935608,0.2915787994861603,0.09024029970169067,0.8226983547210693,1.1158709526062012,1.1309362649917603,1.6932406425476074,0.164829820394516,1.0304721593856812,0.934485912322998,1.421368956565857,0.9948076009750366,1.0507934093475342,0.0019320646533742547,2.8815500736236572,1.1527516841888428
38,0.883388102054596,0.9320728778839111,1.086920142173767,2.7514586448669434,12.227655410766602,0.8327665328979492,0.8678972125053406,0.5392559170722961,0.7049840688705444,5.495688438415527,3.966738700866699,0.7095264792442322,0.8115958571434021,0.8142819404602051,0.9652862548828125,1.240882396697998,7.634396076202393,1.8322635889053345
39,1.2351031303405762,2.821052074432373,1.1043773889541626,0.7248885035514832,1.441493272781372,1.474066972732544,2.6571109294891357,1.822988510131836,1.2466223239898682,0.387832909822464,2.1216015815734863,8.94814395904541,1.3045697212219238,2.046581268310547,1.212095022201538,3.4521007537841797,0.04117231443524361,0.6400249004364014
40,0.7644844651222229,0.8315457701683044,1.7935158014297485,0.8979227542877197,0.12770043313503265,1.5385043621063232,1.0068347454071045,1.0840537548065186,1.7723586559295654,0.18580280244350433,0.23928220570087433,0.10157277435064316,1.1090936660766602,0.8243708610534668,0.9108376502990723,4.482626914978027,3.619431972503662,0.9788874387741089
41,1.2180202007293701,0.7592829465866089,1.104333519935608,0.5595189332962036,0.08094938844442368,0.995474636554718,1.0644054412841797,1.4092273712158203,1.4517621994018555,0.0061827111057937145,2.1379811763763428,0.19157272577285767,1.2971112728118896,1.4405317306518555,1.2840297222137451,3.8418633937835693,2.901512861251831,0.5725359916687012
42,1.2552181482315063,2.2202796936035156,0.967589259147644,1.2290542125701904,1.0120965242385864,1.2582379579544067,1.3246890306472778,1.6648762226104736,1.429738998413086,1.6014044284820557,0.011825223453342915,8.620549201965332,1.4214134216308594,1.451650619506836,1.282686710357666,0.741216778755188,0.005030237603932619,1.6527719497680664
43,1.2440810203552246,1.7189983129501343,1.1046862602233887,1.2060788869857788,0.9762518405914307,1.3179023265838623,1.1159759759902954,2.1418917179107666,1.0289275646209717,1.4430097341537476,0.030788766220211983,8.826783180236816,1.59336256980896,1.9003580808639526,1.7057862281799316,0.11050999909639359,0.007703951094299555,1.0673421621322632
44,1.2180202007293701,1.0968601703643799,1.1260089874267578,0.6651003956794739,0.4164188802242279,0.866267740726471,1.1547682285308838,1.0917813777923584,2.0259499549865723,0.005787520203739405,3.6853904724121094,0.9388648271560669,1.3205796480178833,1.2991071939468384,1.2207858562469482,0.018578210845589638,1.9596234560012817,2.5889475345611572
45,1.0525333881378174,0.9091398119926453,0.892386794090271,1.1926218271255493,9.7490234375,0.8848521709442139,1.107894778251648,0.7757120132446289,0.6322993040084839,4.943995475769043,3.504894733428955,0.4776192307472229,0.6696298122406006,0.5419752597808838,0.9652862548828125,12.188521385192871,7.3128437995910645,3.914886951446533
46,1.1274887323379517,0.961189866065979,1.086920142173767,4.015495300292969,4.248487949371338,0.8307473063468933,1.1066951751708984,0.7216997146606445,0.7586277723312378,9.548937797546387,6.023219585418701,0.48095864057540894,0.6614471077919006,0.5984322428703308,0.9652862548828125,10.683111190795898,2.787114143371582,4.059733867645264
47,1.0241249799728394,0.9321567416191101,1.086920142173767,3.4972281455993652,4.1443867683410645,0.8533152341842651,0.9579204320907593,0.08819612115621567,0.6331353187561035,5.8057026863098145,0.09636107832193375,0.5959104299545288,0.6863722801208496,1.081741213798523,0.48372843861579895,2.1854310035705566,6.566161155700684,6.323073387145996
48,0.883388102054596,0.9545936584472656,1.2155358791351318,1.4275014400482178,6.499007701873779,0.7256467938423157,1.091591238975525,0.5963326692581177,0.6299201846122742,5.280858039855957,6.242153644561768,0.6246980428695679,0.6583577990531921,1.014533281326294,0.8026566505432129,5.937463760375977,6.13976526260376,5.024533748626709
49,0.883388102054596,0.9631209969520569,1.0448189973831177,3.8550562858581543,4.024306297302246,0.7677149176597595,1.0345028638839722,0.4285903871059418,0.7005606889724731,8.24439525604248,7.4951395988464355,0.7399271130561829,0.6500463485717773,0.8078610301017761,0.9272910356521606,7.638001441955566,4.479588031768799,5.852048397064209
50,1.257331132888794,1.6349561214447021,1.0809102058410645,2.5851547718048096,0.8837575316429138,1.4593650102615356,1.1696473360061646,1.6820216178894043,1.3560776710510254,0.8512317538261414,0.8296430110931396,8.197165489196777,1.4515763521194458,2.7290408611297607,1.442142128944397,1.887514352798462,6.951594352722168,0.5294520258903503
