,BA_DENSE_1,BA_DENSE_2,BA_DENSE_3,BA_LSTM_1,BA_LSTM_2,BA_LSTM_3,OF_DENSE_1,OF_DENSE_2,OF_DENSE_3,OF_LSTM_1,OF_LSTM_2,OF_LSTM_3,HF_DENSE_1,HF_DENSE_2,HF_DENSE_3,HF_LSTM_1,HF_LSTM_2,HF_LSTM_3
0,,,,0.485554039478302,0.9787058234214783,0.5115338563919067,,,,0.044006235897541046,2.9642322063446045,2.034135103225708,,,,1.0996789932250977,0.6464394927024841,0.016756853088736534
1,1.2477176189422607,1.4756059646606445,,1.3811899423599243,1.308409571647644,0.7964712381362915,1.1688768863677979,1.122010588645935,1.2201370000839233,0.6462428569793701,3.6512255668640137,2.263962507247925,,,,1.0545140504837036,0.8568907380104065,0.0167799461632967
2,0.8633131384849548,0.5650491714477539,,2.0096852779388428,0.2637791633605957,2.6521193981170654,1.3068146705627441,0.9550268650054932,1.1555191278457642,2.466269016265869,0.610678493976593,2.6600632667541504,,,,0.7176823019981384,0.42434796690940857,3.723628044128418
3,1.2341634035110474,1.9538072347640991,,0.6671866178512573,3.7603747844696045,2.5412349700927734,1.0973494052886963,1.177219271659851,1.0032670497894287,2.0244598388671875,3.693760395050049,0.059320155531167984,,,,0.33181196451187134,0.15336908400058746,5.006333351135254
4,0.8633131384849548,0.1765279620885849,,1.2230762243270874,0.3104119300842285,2.1396753787994385,0.9414818286895752,1.0500816106796265,1.1691056489944458,4.5534234046936035,0.04814743250608444,5.639996528625488,,,,0.43649089336395264,1.520232915878296,6.320268630981445
5,1.2477176189422607,1.5567102432250977,,0.9758273363113403,1.6750390529632568,0.29563283920288086,1.0414468050003052,1.122010588645935,1.070786476135254,2.4449193477630615,0.38569357991218567,1.2461919784545898,,,1.0568406581878662,0.07867997139692307,1.3357864618301392,0.017032770439982414
6,1.2087843418121338,1.200688123703003,,0.4281666874885559,3.8412680625915527,2.0159857273101807,1.1749663352966309,1.3380424976348877,0.9972859025001526,0.22747062146663666,5.1870832443237305,0.40511584281921387,,,1.031442642211914,0.17179103195667267,0.8257431387901306,4.123772621154785
7,1.1869399547576904,1.4130725860595703,,2.1120970249176025,1.5737559795379639,0.3305478096008301,1.698265552520752,1.8631963729858398,1.2292965650558472,0.413127064704895,0.10859746485948563,3.6970791816711426,,,0.8971753716468811,1.401383399963379,0.27829107642173767,0.01804014854133129
8,1.2477176189422607,1.9782240390777588,,1.5962512493133545,2.5465612411499023,0.3803490996360779,1.2648541927337646,1.122010588645935,1.1218903064727783,0.10181409120559692,0.5705881118774414,1.6526520252227783,,,0.9529241919517517,1.7432488203048706,1.981730580329895,0.018665499985218048
9,1.2341634035110474,1.187408685684204,,0.9744920134544373,3.855226516723633,1.7466152906417847,1.1177812814712524,1.3152945041656494,0.9934699535369873,0.9120901823043823,5.286509037017822,0.18487319350242615,,,1.0225580930709839,0.031225966289639473,0.12000221014022827,4.042042255401611
10,1.2341634035110474,1.6615498065948486,1.8511810302734375,1.3782460689544678,3.462696075439453,1.6506826877593994,0.9651615023612976,1.1255733966827393,0.9693081378936768,2.933861494064331,2.7129993438720703,0.8795885443687439,0.24314314126968384,2.9208133220672607,0.7498688101768494,3.907581329345703,1.5922669172286987,4.084357738494873
11,1.2477176189422607,1.4680182933807373,0.543131947517395,0.7516793608665466,1.8096694946289062,0.45751678943634033,1.0567423105239868,1.122010588645935,1.4487751722335815,0.649799108505249,4.847413063049316,3.107741594314575,2.471475839614868,1.6631317138671875,1.0985171794891357,1.1542577743530273,2.3379552364349365,0.01906183362007141
12,1.0770854949951172,1.6199438571929932,1.1387144327163696,1.0811066627502441,3.101062536239624,2.3721797466278076,1.0520102977752686,1.1356215476989746,1.088975191116333,1.0212681293487549,4.921960353851318,0.01697510853409767,0.47323963046073914,1.1347167491912842,0.6532527208328247,2.0100796222686768,0.5118647813796997,4.084346771240234
13,1.2033241987228394,1.5092487335205078,1.1392288208007812,1.5483052730560303,3.8725457191467285,2.322483539581299,1.1328644752502441,1.1356793642044067,1.0850576162338257,0.18761387467384338,2.852390766143799,0.06942310929298401,0.6047238707542419,1.2714993953704834,0.8088813424110413,3.1483001708984375,1.0683283805847168,4.137535572052002
14,1.2477176189422607,1.4407836198806763,1.1357288360595703,1.6716771125793457,1.459959626197815,0.2983839511871338,1.2218345403671265,1.4268076419830322,1.0999464988708496,1.5626494884490967,5.924068450927734,1.0672104358673096,1.8828321695327759,2.5285484790802,1.1261255741119385,2.9390628337860107,0.23141252994537354,0.013178627006709576
15,1.2341634035110474,2.251460552215576,1.289192795753479,0.9914631247520447,3.633089065551758,2.021751642227173,0.9519550204277039,1.3072278499603271,1.125589370727539,0.49976205825805664,6.831751823425293,0.7240665555000305,1.0935604572296143,2.8116257190704346,0.6819764971733093,0.40671998262405396,2.456514596939087,4.4300456047058105
16,1.2341634035110474,1.3553880453109741,0.8840007781982422,2.251044511795044,3.5095627307891846,1.6731905937194824,1.030961036682129,1.3068623542785645,1.0262833833694458,0.8703444600105286,7.160589218139648,1.5055311918258667,0.4949248135089874,0.8668659329414368,0.8794986605644226,1.0192654132843018,0.08433999866247177,4.145537853240967
17,1.1893683671951294,1.5190670490264893,1.1339105367660522,3.2404580116271973,3.8425376415252686,1.4254250526428223,1.0901055335998535,1.4626522064208984,0.9855696558952332,0.8836202621459961,1.9753096103668213,0.06141406297683716,0.6151328682899475,1.1455674171447754,1.1332125663757324,1.6366450786590576,2.0900306701660156,4.270915985107422
