,BA_DENSE_1,BA_DENSE_2,BA_DENSE_3,BA_LSTM_1,BA_LSTM_2,BA_LSTM_3,OF_DENSE_1,OF_DENSE_2,OF_DENSE_3,OF_LSTM_1,OF_LSTM_2,OF_LSTM_3,HF_DENSE_1,HF_DENSE_2,HF_DENSE_3,HF_LSTM_1,HF_LSTM_2,HF_LSTM_3
0,,,,0.9446425437927246,1.2512485980987549,0.9657368063926697,,,,1.2515536546707153,0.6139931082725525,0.6487383246421814,,,,0.8794050216674805,6.550690650939941,2.267049551010132
1,,,1.0292930603027344,2.1055877208709717,1.033643126487732,1.3813124895095825,0.6829630136489868,,1.2123903036117554,0.9773836135864258,0.544598400592804,2.0106730461120605,,,,0.3959164619445801,2.333017349243164,3.6303908824920654
2,,,1.0231890678405762,0.7097274661064148,1.004826307296753,0.9869235754013062,1.190000295639038,,0.7342055439949036,1.8481497764587402,0.7216255068778992,1.930192232131958,,,,0.7413103580474854,9.298280929215252e-06,0.1583709418773651
3,,,1.1601390838623047,0.9340266585350037,1.2510813474655151,0.9445751905441284,1.9144237041473389,,1.0822193622589111,1.0540847778320312,9.353517532348633,0.8190399408340454,,,,0.014931113459169865,0.09839361160993576,3.729114294052124
4,,,1.0292930603027344,1.9677557945251465,1.0123945474624634,1.408069372177124,0.9028988480567932,,1.5595457553863525,1.4366949796676636,0.43562570214271545,2.296664237976074,,,,0.8489444255828857,0.005001770798116922,1.4544029235839844
5,,0.9761067628860474,1.3603073358535767,0.6817315220832825,1.086787462234497,1.0156807899475098,1.190000295639038,,0.9624317288398743,2.7736425399780273,1.0377566814422607,0.4526090919971466,,1.120499610900879,1.1064504384994507,1.6658196449279785,1.4577265977859497,0.43461093306541443
6,,0.6923621892929077,1.8665187358856201,0.676426887512207,1.0750374794006348,1.0219919681549072,1.190000295639038,,1.1334224939346313,0.9359196424484253,0.7121492028236389,0.358337938785553,,1.120499610900879,1.1064504384994507,3.7873153686523438,2.0940701961517334,0.3401820957660675
7,,1.0380795001983643,1.3674870729446411,0.8153765201568604,1.009796142578125,0.745105504989624,1.190000295639038,,0.7302778959274292,0.1225302666425705,0.7813453078269958,0.39428475499153137,,1.120499610900879,1.1064504384994507,1.08759343624115,5.10099458694458,0.2702467441558838
8,,1.0536799430847168,1.1269152164459229,0.715491533279419,1.0523507595062256,0.9924039840698242,1.7608253955841064,,0.904452383518219,1.8569344282150269,1.6242541074752808,0.43809276819229126,,1.120499610900879,1.0402073860168457,2.5035696029663086,2.293656826019287,0.3483952581882477
9,,1.1544840335845947,1.6562068462371826,0.6760824918746948,1.061640977859497,1.0870273113250732,1.190000295639038,,0.8824903964996338,1.0518112182617188,5.052928924560547,0.5850989818572998,,1.120499610900879,1.5580368041992188,0.3898773193359375,0.8960887789726257,0.27557095885276794
10,1.1682941913604736,1.1929818391799927,1.4169723987579346,0.9351577758789062,1.2594425678253174,0.9993400573730469,1.236544132232666,1.1116033792495728,1.0877519845962524,1.4530184268951416,1.3451149463653564,1.1411001682281494,1.1450635194778442,1.121002197265625,1.1484615802764893,0.833756148815155,0.012388422153890133,3.440497636795044
11,1.2134102582931519,0.9970476627349854,1.1107921600341797,0.6948724389076233,0.9873853921890259,1.0768756866455078,1.190000295639038,1.1128054857254028,0.9764133095741272,2.7440898418426514,4.42698335647583,0.7801413536071777,1.084591269493103,1.120499610900879,1.2971456050872803,0.8045377135276794,3.557767868041992,0.9300016164779663
12,0.9366946220397949,1.4982632398605347,1.0292930603027344,2.3204002380371094,1.0227994918823242,1.2402222156524658,0.9028988480567932,1.0719704627990723,1.1740912199020386,0.2685578465461731,1.6398777961730957,1.332021713256836,1.034040093421936,1.055753231048584,1.0588529109954834,0.3414244055747986,0.3455934226512909,1.039670705795288
13,0.9366946220397949,1.2017574310302734,1.0292930603027344,2.3072562217712402,0.9752188324928284,1.2166205644607544,0.9028988480567932,1.0719704627990723,1.1235405206680298,0.4174327850341797,0.4101269841194153,1.387961506843567,1.0244922637939453,1.055753231048584,1.0660247802734375,1.3006101846694946,0.5366039276123047,1.1289188861846924
14,1.1682941913604736,1.2064032554626465,2.428647041320801,0.9382110238075256,1.2877955436706543,1.0273938179016113,1.6977717876434326,1.1116033792495728,1.121053695678711,1.627363920211792,3.447293758392334,1.553041696548462,1.1450635194778442,1.121002197265625,1.1366252899169922,0.5424030423164368,0.010219627059996128,3.8038108348846436
15,1.1682941913604736,1.179286003112793,1.3171988725662231,1.0342631340026855,1.2725152969360352,1.0065836906433105,1.236544132232666,1.1116033792495728,1.15067720413208,1.0681426525115967,3.484367847442627,1.480215311050415,1.1450635194778442,1.121002197265625,1.3236750364303589,0.00018714107864070684,1.004547357559204,3.5301499366760254
16,1.1682941913604736,1.2061631679534912,1.1601390838623047,0.934006929397583,1.2692296504974365,1.0235673189163208,1.236544132232666,1.1116033792495728,0.791654109954834,1.463928461074829,0.05310932546854019,0.6638113856315613,1.1450635194778442,1.121002197265625,1.144888997077942,0.9313114285469055,0.046400923281908035,3.120039701461792
17,1.2134102582931519,1.1544840335845947,1.1107921600341797,0.7021870613098145,1.0085917711257935,1.0861051082611084,1.5099191665649414,1.1128054857254028,1.538022518157959,2.2405128479003906,1.4813785552978516,0.21527904272079468,1.1306675672531128,1.120499610900879,1.2024762630462646,0.6361207962036133,0.3718491494655609,0.29537293314933777
18,1.2134102582931519,0.794776201248169,1.0766104459762573,0.6806190013885498,0.9738589525222778,1.0713903903961182,1.190000295639038,1.1128054857254028,1.0345791578292847,2.93096661567688,6.343066215515137,0.003259229240939021,1.1306675672531128,1.120499610900879,1.1064504384994507,0.6354513764381409,0.0002814135223161429,0.27496978640556335
19,1.2134102582931519,0.6866980791091919,1.1107921600341797,0.6777908205986023,0.992060124874115,1.0720568895339966,1.190000295639038,1.1128054857254028,1.0642035007476807,0.9188214540481567,1.3991520404815674,0.17839579284191132,0.7578079104423523,1.120499610900879,1.1064504384994507,1.5181727409362793,0.003382558235898614,0.2838415801525116
20,0.9366946220397949,1.07505464553833,1.0292930603027344,2.2454986572265625,1.0885257720947266,1.2119972705841064,0.9028988480567932,1.0719704627990723,1.0577318668365479,1.078183889389038,1.8289581537246704,0.05557774007320404,1.2110143899917603,1.055753231048584,1.0660247802734375,3.7855987548828125,3.617922782897949,1.3548438549041748
21,0.9366946220397949,0.9747629761695862,0.5220152139663696,2.200218915939331,1.1187660694122314,1.1906079053878784,0.9028988480567932,1.0719704627990723,1.3206263780593872,1.043116569519043,3.431749105453491,0.4283277988433838,1.0244922637939453,1.055753231048584,1.7459384202957153,0.5526213645935059,0.5826879143714905,1.3748669624328613
22,0.9366946220397949,1.2835967540740967,1.0292930603027344,1.7665036916732788,1.1266515254974365,1.141237735748291,0.9028988480567932,1.0719704627990723,1.185025930404663,0.9980022311210632,0.9893753528594971,3.756938934326172,1.0244922637939453,1.055753231048584,1.0660247802734375,0.03667346388101578,0.10430353879928589,1.3572685718536377
23,1.1682941913604736,1.179286003112793,1.1601390838623047,0.9339860677719116,1.1856783628463745,1.0488604307174683,1.236544132232666,1.1116033792495728,1.1090584993362427,1.1539502143859863,3.2185463905334473,2.01906156539917,1.1119766235351562,1.121002197265625,1.124254822731018,0.2934858798980713,7.503350734710693,3.6207046508789062
24,1.2134102582931519,0.7612853646278381,1.1107921600341797,0.6756358742713928,0.948101282119751,1.1043561697006226,1.190000295639038,1.1128054857254028,1.1874960660934448,2.481308937072754,1.1183042526245117,0.8899276256561279,1.1306675672531128,1.120499610900879,1.1064504384994507,1.0899860858917236,0.0003332536434754729,0.4411337673664093
25,1.1682941913604736,1.2709838151931763,1.6514214277267456,0.9356767535209656,1.183657169342041,1.2425460815429688,1.3540501594543457,1.1116033792495728,1.1692235469818115,0.8965997695922852,0.19868065416812897,0.7804796695709229,1.1450635194778442,1.121002197265625,1.124254822731018,0.32477614283561707,6.325618267059326,3.564542293548584
26,1.1682941913604736,1.179286003112793,1.3417596817016602,0.9692001342773438,1.1648526191711426,1.423549771308899,1.236544132232666,1.1116033792495728,0.9815487861633301,2.3594796657562256,0.006636010017246008,1.1696668863296509,1.1450635194778442,1.121002197265625,1.124254822731018,0.044246453791856766,8.389617919921875,3.42136287689209
27,1.2134102582931519,0.9561110734939575,1.1989980936050415,0.6946595311164856,0.9509264230728149,1.3428503274917603,1.300955057144165,1.1128054857254028,1.1187372207641602,0.6784022450447083,1.139265537261963,0.4427902400493622,1.1306675672531128,1.120499610900879,1.1064504384994507,4.961943626403809,8.582700684200972e-05,0.4297306537628174
