,BA_DENSE_1,BA_DENSE_2,BA_DENSE_3,BA_LSTM_1,BA_LSTM_2,BA_LSTM_3,OF_DENSE_1,OF_DENSE_2,OF_DENSE_3,OF_LSTM_1,OF_LSTM_2,OF_LSTM_3,HF_DENSE_1,HF_DENSE_2,HF_DENSE_3,HF_LSTM_1,HF_LSTM_2,HF_LSTM_3
0,,,,0.5905117392539978,0.6121985912322998,0.10470395535230637,,,,2.0703022480010986,2.336670398712158,1.7149946689605713,,,,0.5401173233985901,1.5564013719558716,2.5797224044799805
1,,,,1.5563600063323975,1.1374226808547974,4.299552917480469,,,2.1133549213409424,0.28330114483833313,4.9424614906311035,2.6428399085998535,1.3604648113250732,,1.4789998531341553,2.6238155364990234,0.42235538363456726,5.037689685821533
2,,,,0.7910479307174683,0.6770050525665283,4.333476543426514,,,1.8164256811141968,0.7232710719108582,3.3755381107330322,3.729036331176758,1.3604648113250732,,1.4789998531341553,1.0364651679992676,0.30773651599884033,5.340590000152588
3,,,,1.2750643491744995,1.0550583600997925,4.532319068908691,,,1.0149797201156616,1.3857767581939697,4.191718578338623,4.07206392288208,1.3604648113250732,,1.4789998531341553,2.2884888648986816,0.6267213821411133,5.495108127593994
4,,,,1.1399204730987549,1.0090434551239014,4.625419616699219,,,2.402209520339966,1.6785318851470947,5.444370746612549,4.2353739738464355,1.3604648113250732,,1.4789998531341553,1.1145986318588257,0.8740355372428894,5.519595146179199
5,,,,0.6404337286949158,0.6500403881072998,4.336787223815918,,,1.504826307296753,1.8208961486816406,4.594018459320068,4.065550804138184,1.3604648113250732,1.1196337938308716,1.4789998531341553,1.0446783304214478,0.7440981864929199,5.51337194442749
6,,,,1.3120967149734497,1.021287202835083,4.315857887268066,,,1.1105644702911377,2.412177324295044,5.293010234832764,4.040974140167236,1.3604648113250732,1.1185510158538818,1.4789998531341553,1.45023775100708,0.939241349697113,5.523298740386963
7,,,,1.6373687982559204,0.9663538932800293,4.372413635253906,,,1.5644445419311523,2.1409902572631836,4.742947578430176,4.126213073730469,1.3604648113250732,0.8479928970336914,1.4789998531341553,1.6248695850372314,0.9041534662246704,5.495512008666992
8,,,,1.9184200763702393,1.195591688156128,4.311720371246338,,,1.8856613636016846,2.359663963317871,4.721436977386475,4.503335952758789,1.3604648113250732,1.1196337938308716,1.4789998531341553,1.036062240600586,0.8427075147628784,5.530533313751221
9,,,,2.0768778324127197,2.4113941192626953,3.4325220584869385,,,1.7718919515609741,1.4074525833129883,0.038137923926115036,5.211503028869629,1.287644386291504,1.148410677909851,1.5109128952026367,0.9772970080375671,1.4773955345153809,0.8149569034576416
