spread,buys,sells,bids_distance_0,bids_distance_1,bids_distance_2,bids_distance_3,bids_distance_4,bids_distance_5,bids_distance_6,bids_distance_7,bids_distance_8,bids_distance_9,bids_distance_10,bids_distance_11,bids_distance_12,bids_distance_13,bids_distance_14,asks_distance_0,asks_distance_1,asks_distance_2,asks_distance_3,asks_distance_4,asks_distance_5,asks_distance_6,asks_distance_7,asks_distance_8,asks_distance_9,asks_distance_10,asks_distance_11,asks_distance_12,asks_distance_13,asks_distance_14
0.058830142309043446,-0.23529736171325266,-0.13038978909257062,-0.2903953168189982,-1.1290513644724465,-0.6905136307341777,-0.8413415229194398,-0.5651079937590925,-0.7746016121584015,-0.6291901610803685,-0.9124334152468916,-0.7763874392296071,-1.0532734341093968,-0.937076861740676,-1.1415465961833242,-1.3120629858695305,-1.1748049537924388,-1.2753224644085102,0.29039531682520847,1.0808754140818337,0.7197769988628878,0.42932851124843524,0.21149304646150988,0.4400689084473643,0.28797547660231143,0.1462576922142665,0.02469922895102364,-0.11330191480545133,0.2825524416590577,0.1228279724927362,-0.03125031920847834,-0.17613111151941507,-0.3163305586932225
-1.0990964682181654,0.05319619255457517,-0.09341770321119092,1.0961645950371,1.3264528937231503,1.471409601395266,1.5391449431993445,1.6747638411504613,1.8126438226062465,1.9374648569729742,1.606449467997712,1.634810494160942,1.2466284611416456,-0.921544103001457,-0.7931034000235327,-0.6797948168393628,-0.5796836933911731,-0.4596385278760075,-1.0961645950092582,-0.09946539124989405,0.1946984590023684,-0.035290276437024724,-0.20030472189863227,0.05582525235852891,-0.06964001117797734,0.45441936324283205,0.3121074711395204,0.42293508185597406,0.27194620868093566,0.5875928082579975,0.3974997755609157,0.41900642997590315,0.7829555793265586
2.085201710731659,-0.03442564039288475,-0.0021229132082963495,-2.6992326474501684,-2.0336027955722242,-1.4846806984012026,-1.5376805315351476,-2.1095043960756623,-1.8295371933273765,-1.6739240944199378,-1.5171734412984779,-1.3537314202854411,-1.2207028908228046,-1.0942669405723693,-0.9522569172346885,-0.8269030681218608,-0.7176921895699593,-1.9182486365988487,2.699232647418799,4.875379581463703,4.063884891048126,3.380271049430715,2.819796034517931,2.860578677146897,2.534611884468696,2.1943576696294875,2.2348907144779484,2.189175556023794,1.9526417793330568,1.6500174914857824,1.3785039118012201,1.118738473644053,1.054375024333958
1.5062384054680549,0.3114479069244271,0.4334875467240034,-1.9979286657526705,-1.410834775011078,-1.4713146233146972,-1.0508590645213456,-0.7593785101845593,-0.52868987320085,-0.38267166241624423,-0.6654772740905825,-0.5375858522325722,-0.44170222542382165,-0.7150239938656013,-0.6010713423583433,-0.5006848519731156,-0.4101331548956765,-0.5680958292369795,1.9979286657322417,3.102418644107048,4.043503255897111,3.81546462446402,3.203476832933745,3.214810545245893,3.209302057755704,2.808813752480042,2.5119115309223172,2.170451610316728,1.934063757820321,1.6323267687032232,1.5800080598294681,1.303327835892382,1.0384550583604213
-0.5201331629545608,-0.4399745678086066,-0.3604482338196903,0.4150195235675781,-1.7021952934574638,-1.1898141285263375,-1.743051458852622,-1.4090019701260805,-1.1526634383702812,-1.0001223438535458,-0.853892375861672,-1.1132566665444805,-0.989203883188867,-0.8731013304290329,-0.746013974000487,-0.633993112575683,-0.5345693582409076,-0.4162222258337188,-0.4150195235503628,-0.698093050036916,-0.853669345291142,-0.964107152335856,-1.0245527674580348,-0.7151722558299604,-0.44241825667938406,-0.5229019900661589,-0.6036327059642136,-0.6932153730134555,-0.7921553340375819,-0.6268284370093496,-0.7256684780241659,-0.8161733655672909,-0.7212186331623268
1.2167567528362526,0.07517858161131488,-0.17394727845873165,-1.6516810892983842,-1.1038625262704038,-3.879876646705543,-3.1719710560342995,-2.754017306380135,-2.448405011124227,-2.2861266468251884,-2.5315779158995992,-2.3229872684811976,-2.901128055315744,-2.6826367319854496,-2.417869315073453,-2.183469561237265,-1.992120797620077,-1.758597736282271,1.6516810892833573,4.557662629326139,3.781904983077221,3.5839345617478875,2.998473118069179,2.6507425241131264,2.685049401536928,2.6465190918320673,2.6554848461754914,2.3022082230128067,2.0592978679289775,1.9831692567649128,1.685418707109207,1.4000729242549093,1.4948144244215342
-1.3885781208499675,-0.3111610195415736,-0.3662199683131568,1.4431429441987942,-0.19095946478692083,0.13853494039261324,0.3672576844160503,0.57455293084191,-0.0992598792981923,-0.8042743153497344,-0.6629598969987966,-0.5350106834038268,-0.43908924456375137,-0.35367466125985053,-0.26724293369938185,-0.19131713725735364,-0.11914237638924167,-0.0345299612372757,-1.4431429441655395,0.7656678862323123,0.9530018863416718,0.6322019255724065,1.59357005855943,1.7189678589942143,1.8199070865334337,1.5414167443276217,1.3269749926046095,1.0815209116996949,1.4145082227517427,1.156882495718056,1.1407145256836186,0.8995412988243163,1.0361883235216782
-0.2306515103227586,-0.02507637906381724,-0.2667965674424986,0.0697844685693065,-0.18707351440619316,-0.3925082112065666,-0.09980402374827618,0.1359084580442185,0.33387282404670726,-0.3729481785023282,-0.23939048867743687,-0.12913857379362662,-0.05170492437255386,0.013291137755067427,0.07210346775176228,0.1234687189984529,0.17723084402802086,-0.026438093665552442,-0.06978446855747714,-0.4044454591939186,-0.08021043046656633,-0.2806475290503767,0.3828060216705891,0.22045316287385272,0.427338138430418,0.2708087730929051,0.1387409111281162,-0.010711273583748215,-0.1422690188517317,-0.2677599672259508,-0.3937586805147947,-0.5108956288898395,-0.6246357284256141
0.6377934475726481,0.3497327319607837,0.10200274437621863,-0.9600274068072392,-0.49056335213500885,-0.6593384504597672,-0.3347241022004826,-0.08494254880444907,0.12137662285442122,0.2628449590862514,0.3841855435046195,0.4676375369963319,0.5171761480748638,0.5515151742536362,0.23860615371303748,0.2777709418109168,0.3223670151869031,0.10727442044684336,0.9600274068030026,0.4691193455905233,0.17608224705588027,0.39912713419397083,0.18144627462418214,0.40595376035044844,0.2534149318786655,0.11210804655610797,-0.009680665979988604,0.1239750725502926,-0.014138893365839523,-0.15058216789000117,-0.2855809588387107,0.38996449416309725,0.20097294795884985
0.058830142309043446,-0.32184595077783834,0.0302252004063401,-0.27153103639904835,0.11958350237095348,-0.6562179064049513,-0.8025037846838126,-1.4103295865690741,-1.1540486032057344,-1.0016011310842237,-0.8554462551164425,-0.7182218874538973,-0.6127808723940334,-0.5171020369808323,-0.4173472012291014,-0.3296112340485862,-0.24845888017886394,-0.6825714224088423,0.27153103640555293,-0.11548214058059161,-0.33982107779066634,-0.05711091465309682,-0.22235812043199293,0.03021677845911759,-0.0957993497814256,0.4240522726402258,0.5765050089266575,0.3912599653724454,0.24002662839419997,1.0252855772297813,1.0181010721723078,0.786368844433492,1.6650677499287605
