system_time,midpoint,spread,buys,sells,bids_distance_0,bids_distance_1,bids_distance_2,bids_distance_3,bids_distance_4,bids_distance_5,bids_distance_6,bids_distance_7,bids_distance_8,bids_distance_9,bids_distance_10,bids_distance_11,bids_distance_12,bids_distance_13,bids_distance_14,bids_notional_0,bids_notional_1,bids_notional_2,bids_notional_3,bids_notional_4,bids_notional_5,bids_notional_6,bids_notional_7,bids_notional_8,bids_notional_9,bids_notional_10,bids_notional_11,bids_notional_12,bids_notional_13,bids_notional_14,bids_cancel_notional_0,bids_cancel_notional_1,bids_cancel_notional_2,bids_cancel_notional_3,bids_cancel_notional_4,bids_cancel_notional_5,bids_cancel_notional_6,bids_cancel_notional_7,bids_cancel_notional_8,bids_cancel_notional_9,bids_cancel_notional_10,bids_cancel_notional_11,bids_cancel_notional_12,bids_cancel_notional_13,bids_cancel_notional_14,bids_limit_notional_0,bids_limit_notional_1,bids_limit_notional_2,bids_limit_notional_3,bids_limit_notional_4,bids_limit_notional_5,bids_limit_notional_6,bids_limit_notional_7,bids_limit_notional_8,bids_limit_notional_9,bids_limit_notional_10,bids_limit_notional_11,bids_limit_notional_12,bids_limit_notional_13,bids_limit_notional_14,bids_market_notional_0,bids_market_notional_1,bids_market_notional_2,bids_market_notional_3,bids_market_notional_4,bids_market_notional_5,bids_market_notional_6,bids_market_notional_7,bids_market_notional_8,bids_market_notional_9,bids_market_notional_10,bids_market_notional_11,bids_market_notional_12,bids_market_notional_13,bids_market_notional_14,asks_distance_0,asks_distance_1,asks_distance_2,asks_distance_3,asks_distance_4,asks_distance_5,asks_distance_6,asks_distance_7,asks_distance_8,asks_distance_9,asks_distance_10,asks_distance_11,asks_distance_12,asks_distance_13,asks_distance_14,asks_notional_0,asks_notional_1,asks_notional_2,asks_notional_3,asks_notional_4,asks_notional_5,asks_notional_6,asks_notional_7,asks_notional_8,asks_notional_9,asks_notional_10,asks_notional_11,asks_notional_12,asks_notional_13,asks_notional_14,asks_cancel_notional_0,asks_cancel_notional_1,asks_cancel_notional_2,asks_cancel_notional_3,asks_cancel_notional_4,asks_cancel_notional_5,asks_cancel_notional_6,asks_cancel_notional_7,asks_cancel_notional_8,asks_cancel_notional_9,asks_cancel_notional_10,asks_cancel_notional_11,asks_cancel_notional_12,asks_cancel_notional_13,asks_cancel_notional_14,asks_limit_notional_0,asks_limit_notional_1,asks_limit_notional_2,asks_limit_notional_3,asks_limit_notional_4,asks_limit_notional_5,asks_limit_notional_6,asks_limit_notional_7,asks_limit_notional_8,asks_limit_notional_9,asks_limit_notional_10,asks_limit_notional_11,asks_limit_notional_12,asks_limit_notional_13,asks_limit_notional_14,asks_market_notional_0,asks_market_notional_1,asks_market_notional_2,asks_market_notional_3,asks_market_notional_4,asks_market_notional_5,asks_market_notional_6,asks_market_notional_7,asks_market_notional_8,asks_market_notional_9,asks_market_notional_10,asks_market_notional_11,asks_market_notional_12,asks_market_notional_13,asks_market_notional_14
2021-04-13 12:05:00.242672+00:00,1.3486,0.0006,203338.70671300014,105640.29234899998,-0.00022245291620492935,-0.0003707548603415489,-0.0004449058324098587,-0.0005932077765464783,-0.0006673587486147881,-0.0007415097206830978,-0.0008156606927514076,-0.0008898116648197174,-0.0009639626368880272,-0.001038113608956337,-0.0011122645810246468,-0.0011864155530929565,-0.0012605665251612663,-0.0013347174972295761,-0.001408868469297886,1788.489990234375,1071.4200439453125,126.12000274658203,1999.0,11879.259765625,1805.8599853515625,1731.5400390625,521.030029296875,2083.9599609375,1318.5999755859375,5816.93017578125,1847.3699951171875,2083.89990234375,1403.3499755859375,1484.0899658203125,0.0,1617.719970703125,12844.6904296875,7317.85009765625,11082.3896484375,11128.48046875,32368.359375,0.0,0.0,13591.599609375,4149.1201171875,28751.240234375,1413.6800537109375,513.280029296875,31778.009765625,1788.489990234375,2689.139892578125,12970.8095703125,9316.8603515625,22961.650390625,12934.349609375,34099.8984375,521.030029296875,2083.9599609375,14910.2001953125,9966.0498046875,30598.609375,3497.580078125,1916.6300048828125,33262.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022245291620492935,0.00029660388827323914,0.0005932077765464783,0.0008156606927514076,0.0008898116648197174,0.0009639626368880272,0.0011122645810246468,0.0011864155530929565,0.0012605665251612663,0.0013347174972295761,0.0014830194413661957,0.0015571704134345055,0.0016313213855028152,0.0017796233296394348,0.002002076245844364,1378.9000244140625,1815.6600341796875,10818.25,9798.8203125,1478.530029296875,807.239990234375,2002.93994140625,1901.760009765625,35098.8515625,10614.1396484375,807.6599731445312,1000.0,1488.1400146484375,9916.33984375,11549.740234375,303.95001220703125,0.0,3000.68994140625,42201.1015625,30352.94921875,0.0,35093.6484375,15675.98046875,0.0,0.0,2678.1201171875,807.719970703125,9302.6904296875,10114.1396484375,0.0,1922.6300048828125,1815.6600341796875,13818.9404296875,51999.921875,31831.48046875,807.239990234375,37096.58984375,17846.150390625,35098.8515625,10614.1396484375,3485.780029296875,1807.719970703125,10790.830078125,20030.48046875,11549.740234375,239.77999877929688,0.0,0.0,0.0,0.0,0.0,0.0,268.4100036621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 12:10:00.242672+00:00,1.3506,0.0008,328973.7861129993,256802.94160499994,-0.0002961646532639861,-0.0003702058456838131,-0.0004442470089998096,-0.0005182881723158062,-0.0005923293065279722,-0.0006663704989477992,-0.0008884940179996192,-0.0009625351522117853,-0.0010365763446316123,-0.0011106175370514393,-0.0011846586130559444,-0.0012586998054757714,-0.0013327409978955984,-0.0014067821903154254,-0.0015548644587397575,1755.260009765625,1746.47998046875,7310.7001953125,9706.5400390625,2999.340087890625,7690.58984375,9294.669921875,513.27001953125,674.5999755859375,2519.93994140625,2084.909912109375,1706.8399658203125,57891.7109375,445.07000732421875,1042.6600341796875,0.0,0.0,2826.429931640625,0.0,0.0,7034.93017578125,11996.990234375,0.0,0.0,806.760009765625,0.0,513.27001953125,17061.849609375,4790.10986328125,0.0,1755.260009765625,1746.47998046875,10137.1201171875,9716.580078125,2999.340087890625,14725.51953125,21291.66015625,513.27001953125,674.5999755859375,3326.7099609375,2084.909912109375,2220.110107421875,74953.5625,5235.18017578125,1042.6600341796875,0.0,0.0,0.0,10.039999961853027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002961646532639861,0.0003702058456838131,0.0005182881723158062,0.0005923293065279722,0.0006663704989477992,0.0008144528255797923,0.0008884940179996192,0.0009625351522117853,0.0012586998054757714,0.0013327409978955984,0.0014067821903154254,0.0015548644587397575,0.0016289056511595845,0.0017029468435794115,0.0020731526892632246,3264.97998046875,461.7799987792969,39352.3984375,114247.4921875,2810.43994140625,1736.9300537109375,2509.010009765625,1808.43994140625,11364.5703125,1504.8800048828125,5285.56982421875,20051.140625,6276.5498046875,607.5700073242188,6.920000076293945,65713.9609375,0.0,808.0800170898438,40651.6796875,0.0,24317.94921875,14053.3095703125,12472.400390625,0.0,5285.18017578125,0.0,19462.650390625,8713.2900390625,53651.2109375,31156.05078125,68978.9375,461.7799987792969,40160.46875,154899.171875,2810.43994140625,26054.880859375,16562.3203125,14280.83984375,11364.5703125,6790.06005859375,5285.56982421875,39513.7890625,14989.83984375,53087.05078125,31156.05078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 12:15:00.242672+00:00,1.3546,0.0006,379187.1274360001,200567.74080600005,-0.0002214675914729014,-0.0004429351829458028,-0.0007382252952083945,-0.0008858703658916056,-0.0010335154365748167,-0.0011811604490503669,-0.0012549830134958029,-0.0013288055779412389,-0.001402628025971353,-0.001476450590416789,-0.001550273154862225,-0.001624095719307661,-0.0016979181673377752,-0.0017717407317832112,-0.0019932084251195192,2967.449951171875,927.489990234375,2999.239990234375,9717.41015625,806.510009765625,513.2899780273438,39396.2890625,9743.5595703125,2998.719970703125,806.1500244140625,9063.1298828125,1737.8299560546875,2083.840087890625,7058.47998046875,12172.259765625,1850.5,18308.109375,1092.5999755859375,4381.47998046875,0.0,0.0,1413.72998046875,35331.51953125,3408.830078125,7321.60986328125,513.2899780273438,636.97998046875,0.0,11284.849609375,0.0,4863.47021484375,19235.599609375,4091.840087890625,14098.900390625,806.510009765625,513.2899780273438,40810.01171875,45075.078125,6407.5498046875,8127.759765625,9576.419921875,2374.81005859375,2083.840087890625,18343.33984375,12172.259765625,45.52000045776367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002214675914729014,0.0002952901122625917,0.0005167577182874084,0.0006644027889706194,0.0007382252952083945,0.0008120478596538305,0.0008858703658916056,0.0009596928721293807,0.0010335154365748167,0.0011073380010202527,0.0011811604490503669,0.0012549830134958029,0.0013288055779412389,0.001476450590416789,0.001550273154862225,1896.8599853515625,4078.60009765625,3000.719970703125,2009.800048828125,10126.900390625,1504.030029296875,6639.4599609375,5050.47998046875,2898.39990234375,13475.5703125,678.0999755859375,808.3499755859375,21746.900390625,21796.01953125,829.3200073242188,0.0,9310.7099609375,0.0,3808.6201171875,18590.240234375,23712.779296875,0.0,69743.4296875,8662.1298828125,26718.48046875,27100.939453125,0.0,146384.8125,808.530029296875,108150.2578125,1896.8599853515625,14046.3203125,3000.719970703125,5818.419921875,28717.140625,25216.810546875,6639.4599609375,74793.90625,11560.51953125,40194.0390625,27779.0390625,808.3499755859375,167985.6875,22604.55078125,108958.859375,0.0,657.010009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 12:20:00.242672+00:00,1.3535,0.0006,300725.2983599999,221579.48633699995,-0.00022164758411236107,-0.00029553010244853795,-0.0003694126207847148,-0.0005910602048970759,-0.001034355373121798,-0.001108237891457975,-0.0011821204097941518,-0.0013298854464665055,-0.0014037679648026824,-0.0014776504831388593,-0.001551533117890358,-0.0016254156362265348,-0.0016992981545627117,-0.0017731806728988886,-0.0018470631912350655,304.9200134277344,2999.2099609375,1114.6300048828125,9807.080078125,1712.5999755859375,8025.47021484375,693.52001953125,18679.66015625,6352.52001953125,3299.169921875,9189.51953125,294.17999267578125,20919.48046875,8106.60009765625,135.10000610351562,0.0,1071.4300537109375,0.0,5489.77001953125,0.0,5645.6298828125,0.0,7740.740234375,12537.9599609375,3731.489990234375,5119.58984375,32735.33984375,1153.739990234375,513.27001953125,0.0,304.9200134277344,4070.639892578125,1114.6300048828125,15296.849609375,1712.5999755859375,13671.099609375,693.52001953125,26420.400390625,18890.48046875,7030.669921875,14309.1103515625,33029.51953125,22073.220703125,8619.8701171875,135.10000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022164758411236107,0.0003694126207847148,0.00044329516822472215,0.0005910602048970759,0.0008127078181132674,0.0008865903364494443,0.0009604728547856212,0.001034355373121798,0.001108237891457975,0.0011821204097941518,0.0012560029281303287,0.0014037679648026824,0.0014776504831388593,0.0016254156362265348,0.0016992981545627117,305.04998779296875,1895.5999755859375,2002.8399658203125,1042.8699951171875,21434.419921875,9920.509765625,3523.43994140625,1741.050048828125,29770.05078125,2898.2099609375,1000.0,13303.2099609375,7.099999904632568,5870.2099609375,18398.2109375,9643.7099609375,0.0,31552.55078125,7832.5400390625,0.0,3000.929931640625,42875.171875,34276.94921875,28514.150390625,807.6400146484375,0.0,0.0,110160.03125,0.0,11480.91015625,9948.759765625,1895.5999755859375,33555.37890625,8875.41015625,21434.419921875,12921.4404296875,46398.609375,36018.0,58284.19921875,3705.85009765625,1000.0,13303.2099609375,108157.34375,5870.2099609375,29879.119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 12:25:00.242672+00:00,1.3501,0.0006,231130.78254000004,203978.4184530001,-0.00022220576647669077,-0.00029627434560097754,-0.0005925486912019551,-0.0007406858494505286,-0.0008888230659067631,-0.0009628916159272194,-0.0010369602823629975,-0.0011110288323834538,-0.0011850973824039102,-0.0012591659324243665,-0.0013332345988601446,-0.0014813716989010572,-0.0015554403653368354,-0.0016295089153572917,-0.001703577465377748,10393.4599609375,2999.1298828125,304.0400085449219,8985.009765625,2759.72998046875,31869.33984375,13586.6103515625,2772.7099609375,521.8699951171875,9625.7998046875,9074.0595703125,706.8900146484375,2078.5400390625,8087.39990234375,513.2999877929688,0.0,4438.93017578125,0.0,0.0,0.0,29870.3203125,91945.6484375,706.8800048828125,17503.990234375,1200.050048828125,6597.81005859375,0.0,11208.6298828125,0.0,0.0,10393.4599609375,7453.14013671875,304.0400085449219,8985.009765625,2759.72998046875,61739.66015625,105532.2734375,3479.590087890625,18025.859375,10825.849609375,15671.8701171875,706.8900146484375,13287.169921875,8087.39990234375,513.2999877929688,0.0,15.079999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022220576647669077,0.00029627434560097754,0.0003703429247252643,0.0005925486912019551,0.0006666172994300723,0.0007406858494505286,0.0008888230659067631,0.0009628916159272194,0.0010369602823629975,0.0011110288323834538,0.0012591659324243665,0.0013332345988601446,0.001407303148880601,0.0014813716989010572,0.0015554403653368354,1890.56005859375,208.85000610351562,15396.83984375,1515.8900146484375,2002.7099609375,807.9600219726562,2605.679931640625,3809.18994140625,8619.91015625,10799.2802734375,2965.27001953125,1000.0,1503.5699462890625,1042.4000244140625,11108.3203125,0.0,1890.699951171875,5807.580078125,4228.93994140625,0.0,0.0,0.0,8004.58984375,3676.6298828125,45429.328125,104079.828125,0.0,109565.46875,0.0,3001.06005859375,1890.56005859375,2099.550048828125,21204.419921875,5744.81982421875,2002.7099609375,807.9600219726562,2605.679931640625,11813.7802734375,12296.5400390625,56228.609375,107045.09375,1000.0,111069.0390625,1042.4000244140625,14109.3798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 12:30:00.242672+00:00,1.3533,0.0006,269932.8411620002,126516.54255199998,-0.00022168034047354013,-0.0002955737872980535,-0.00044336068094708025,-0.0005172541132196784,-0.000591147574596107,-0.0006650410359725356,-0.0007389344391413033,-0.0008128279005177319,-0.0009606147650629282,-0.0010345082264393568,-0.0011084016878157854,-0.001182295149192214,-0.0012561886105686426,-0.0013300820719450712,-0.001403975416906178,2830.330078125,11681.1796875,1111.010009765625,11158.9501953125,2661.719970703125,806.030029296875,9736.5595703125,805.9099731445312,9545.1201171875,513.25,1489.3499755859375,1998.5799560546875,999.989990234375,19587.900390625,2163.090087890625,0.0,8828.58984375,4757.56982421875,0.0,3805.2900390625,0.0,15173.080078125,0.0,12835.240234375,807.0800170898438,0.0,0.0,31512.33984375,49733.4609375,2006.18994140625,2830.330078125,23710.490234375,5868.580078125,11158.9501953125,6467.009765625,806.030029296875,24909.640625,805.9099731445312,22380.359375,1320.3299560546875,1489.3499755859375,1998.5799560546875,32512.330078125,69321.3515625,4169.2900390625,0.0,3200.719970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022168034047354013,0.0002955737872980535,0.00036946721957065165,0.00044336068094708025,0.0006650410359725356,0.0007389344391413033,0.0009606147650629282,0.0011084016878157854,0.0012561886105686426,0.001403975416906178,0.0014778688782826066,0.0015517623396590352,0.0016256558010354638,0.0016995492624118924,0.0018473361851647496,892.0900268554688,1759.81005859375,2002.469970703125,1522.489990234375,93.81999969482422,1896.02001953125,1044.8800048828125,3570.830078125,807.5800170898438,23613.01953125,8850.1103515625,1000.0,1741.8199462890625,6824.7998046875,8134.7998046875,0.0,0.0,23124.240234375,1760.0699462890625,0.0,2089.31005859375,3000.89990234375,4762.2001953125,0.0,4750.89990234375,11614.849609375,807.8200073242188,0.0,0.0,0.0,971.530029296875,1759.81005859375,25126.720703125,3282.56005859375,93.81999969482422,3985.330078125,4045.780029296875,8333.0400390625,807.5800170898438,28363.919921875,20464.9609375,1807.8199462890625,1741.8199462890625,6824.7998046875,8134.7998046875,79.44000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 12:35:00.242672+00:00,1.3538999999999999,0.0008,196424.580458,97865.92562500003,-0.00029544279095716774,-0.00036930348142050207,-0.00044316420098766685,-0.0005170248914510012,-0.0006647462723776698,-0.0007386069628410041,-0.0008124677115119994,-0.000960189092438668,-0.001181771163828671,-0.0012556319124996662,-0.0013294925447553396,-0.0014033532934263349,-0.0014772139256820083,-0.0015510746743530035,-0.0017726568039506674,1656.8900146484375,5950.52001953125,304.94000244140625,806.510009765625,2999.179931640625,364.2699890136719,8622.6396484375,8786.490234375,537.6500244140625,14769.8896484375,22596.349609375,10842.5498046875,3271.300048828125,5221.41015625,685.2100219726562,1071.4200439453125,6636.75,4029.93994140625,13284.509765625,0.0,141921.125,1354.4100341796875,14356.75,1927.1099853515625,16837.5,39813.30078125,57067.87109375,4137.8701171875,29916.419921875,2813.5400390625,2830.969970703125,13268.41015625,4334.8798828125,14091.01953125,2999.179931640625,142285.40625,9977.0498046875,23143.240234375,2464.760009765625,31607.390625,62409.6484375,67910.421875,7409.169921875,35137.8203125,3498.75,102.66000366210938,681.1400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029544279095716774,0.00036930348142050207,0.00044316420098766685,0.0005170248914510012,0.0005908855819143355,0.0007386069628410041,0.0008124677115119994,0.0008863284019753337,0.0010340497829020023,0.0012556319124996662,0.0014033532934263349,0.0014772139256820083,0.0015510746743530035,0.0016249354230239987,0.0017726568039506674,1583.0799560546875,2195.590087890625,5088.89990234375,1044.18994140625,1484.75,1517.239990234375,8143.5498046875,807.6400146484375,807.760009765625,1501.6500244140625,27136.310546875,8877.7802734375,1486.0,8136.60009765625,4007.72998046875,0.0,17929.01953125,0.0,0.0,22068.880859375,196349.984375,10047.08984375,0.0,4513.14990234375,477591.78125,382834.59375,18235.91015625,171900.390625,0.0,0.0,1760.5899658203125,22014.130859375,5088.89990234375,1044.18994140625,23553.630859375,197867.21875,18190.640625,807.6400146484375,5320.91015625,479630.28125,409970.90625,27113.689453125,173386.390625,8136.60009765625,4007.72998046875,177.50999450683594,1889.52001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.8599853515625,0.0,0.0,0.0,0.0,0.0
2021-04-13 12:40:00.242672+00:00,1.3609499999999999,0.0009,309213.2422900002,114366.48416200005,-0.000330651382682845,-0.0004041294741909951,-0.0004776075656991452,-0.0006245637196116149,-0.000698041811119765,-0.0007715199026279151,-0.0009919541189447045,-0.0010654322104528546,-0.0011389103019610047,-0.0012123883934691548,-0.001285866484977305,-0.0014328226679936051,-0.0015063007595017552,-0.0016532569425180554,-0.0017267350340262055,2567.969970703125,306.5400085449219,3355.489990234375,20122.869140625,16864.0,7932.2998046875,512.3800048828125,806.1799926757812,135.94000244140625,706.969970703125,10941.5595703125,2511.889892578125,3751.64990234375,18795.73046875,11852.169921875,2999.25,2999.25,0.0,0.0,354.04998779296875,356.1600036621094,0.0,0.0,45337.12890625,32776.8984375,2894.64990234375,5146.85009765625,805.8300170898438,1220.3399658203125,19091.55078125,5567.22021484375,3305.7900390625,3355.489990234375,20122.869140625,17218.05078125,8288.4501953125,512.3800048828125,806.1799926757812,45473.0703125,33483.87109375,13836.2099609375,7658.740234375,4557.47998046875,20016.0703125,30943.720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000330651382682845,0.0006245637196116149,0.000698041811119765,0.0007715199026279151,0.0008449979941360652,0.0009184760856442153,0.0009919541189447045,0.0010654322104528546,0.0011389103019610047,0.0012123883934691548,0.001359344576485455,0.0014328226679936051,0.0015063007595017552,0.0015797788510099053,0.0016532569425180554,874.4299926757812,3000.7099609375,2951.75,2089.9599609375,19507.640625,12724.3095703125,1503.4300537109375,2089.659912109375,2003.1700439453125,808.02001953125,7663.02001953125,6252.330078125,1000.010009765625,808.3200073242188,20050.490234375,6001.7001953125,0.0,70365.4765625,34146.51953125,0.0,6736.240234375,53586.6796875,0.0,0.0,70751.4921875,808.1400146484375,0.0,0.0,0.0,1405.4599609375,7486.83984375,3000.7099609375,76714.8984375,36236.48828125,19507.640625,19460.55078125,55090.12109375,2089.659912109375,2003.1700439453125,71559.5078125,8471.16015625,6252.330078125,1000.010009765625,808.3200073242188,21455.94921875,610.7100219726562,0.0,3397.669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 12:45:00.242672+00:00,1.373,0.001,597913.189309,210347.22685300012,-0.00036416607326827943,-0.00043699928210116923,-0.0005826656706631184,-0.0006554988794960082,-0.0007283321465365589,-0.0008011653553694487,-0.0008739985642023385,-0.0009468317730352283,-0.0010196649236604571,-0.0010924981907010078,-0.0011653313413262367,-0.0012381646083667874,-0.0013109977589920163,-0.001383831026032567,-0.0015294974436983466,9099.669921875,4186.419921875,7815.06005859375,806.7899780273438,1042.510009765625,11424.259765625,1123.3299560546875,68.58999633789062,806.5,1762.3800048828125,3511.070068359375,28025.51953125,8638.5595703125,18718.669921875,706.969970703125,0.0,0.0,34168.421875,0.0,0.0,85140.046875,2998.72998046875,43728.66015625,6511.080078125,5018.72021484375,6803.8701171875,3512.090087890625,2247.070068359375,34752.37109375,0.0,9099.669921875,4186.419921875,41983.48828125,806.7899780273438,1042.510009765625,96564.3125,4122.0498046875,43797.23828125,7317.580078125,6781.08984375,10314.9404296875,31537.609375,10885.6298828125,53471.0390625,706.969970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036416607326827943,0.00043699928210116923,0.0005826656706631184,0.0006554988794960082,0.0007283321465365589,0.0008011653553694487,0.0010196649236604571,0.0010924981907010078,0.0013109977589920163,0.001383831026032567,0.0015294974436983466,0.0016023307107388973,0.001747997128404677,0.0018208302790299058,0.0018936635460704565,4189.77978515625,1075.3499755859375,1290.4000244140625,2613.639892578125,6113.60986328125,384.6700134277344,1000.0,808.2100219726562,11117.580078125,10488.48046875,1343.5400390625,8343.349609375,1490.5999755859375,11219.66015625,60.72999954223633,0.0,10825.400390625,5526.43994140625,4512.58984375,3333.85009765625,8633.2900390625,0.0,0.0,3001.080078125,44266.37890625,229376.0625,184360.1875,163524.828125,110645.6328125,127646.9375,4189.77978515625,11900.75,7837.31982421875,13580.330078125,13210.16015625,10154.740234375,1000.0,808.2100219726562,14118.66015625,54754.859375,233079.96875,192703.53125,165015.4375,121865.296875,127707.6796875,0.0,0.0,1020.489990234375,6454.10009765625,3762.699951171875,1136.780029296875,0.0,0.0,0.0,0.0,2360.3701171875,0.0,0.0,0.0,0.0
2021-04-13 12:50:00.242672+00:00,1.36435,0.0011,646293.2772599994,544095.44984,-0.0004031223652418703,-0.0004764173354487866,-0.0006230073049664497,-0.0007695972453802824,-0.0008428922155871987,-0.0009161871857941151,-0.0009894821560010314,-0.0010627771262079477,-0.001136072096414864,-0.0012093670666217804,-0.0012826620368286967,-0.0014292519772425294,-0.0015025469474494457,-0.0015758420340716839,-0.0017224319744855165,1071.4300537109375,30713.400390625,805.8300170898438,8084.3701171875,810.6500244140625,2512.52001953125,12143.76953125,3803.639892578125,707.030029296875,8925.6904296875,31.3799991607666,3658.0400390625,9656.4697265625,5945.81005859375,999.989990234375,0.0,2338.97998046875,0.0,7124.77001953125,287066.625,2345.830078125,56481.8203125,3705.110107421875,2998.159912109375,40060.19140625,45064.921875,0.0,0.0,0.0,0.0,1071.4300537109375,33052.37890625,805.8300170898438,15209.1396484375,287872.25,4858.35009765625,68625.59375,7508.75,3705.18994140625,48985.87890625,45096.30078125,3658.0400390625,9656.4697265625,5945.81005859375,999.989990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004031223652418703,0.0005497123347595334,0.0008428922155871987,0.0009161871857941151,0.0009894821560010314,0.0010627771262079477,0.001136072096414864,0.0012093670666217804,0.0012826620368286967,0.001355957007035613,0.0015758420340716839,0.0017957269446924329,0.0021622017957270145,0.002235496649518609,0.002308791736140847,7119.3701171875,589.4000244140625,39178.19140625,9336.0498046875,2089.2900390625,7834.72998046875,2969.6298828125,2286.070068359375,10790.8203125,8582.4697265625,807.5999755859375,10536.1298828125,12180.08984375,9913.650390625,1493.260009765625,3548.739990234375,15289.1201171875,48890.171875,36173.01953125,3001.85009765625,0.0,21699.359375,43549.71875,0.0,72085.8203125,0.0,2423.340087890625,0.0,166622.078125,84798.203125,13512.509765625,15971.669921875,88068.359375,45509.0703125,5091.14013671875,7834.72998046875,24722.859375,45835.7890625,10790.8203125,80668.2890625,807.5999755859375,12959.4599609375,12180.08984375,176554.125,86291.453125,2844.39990234375,93.1500015258789,0.0,0.0,0.0,0.0,53.869998931884766,0.0,0.0,0.0,0.0,0.0,0.0,18.40999984741211,0.0
